taxon_id,output_column,value,previous_value,value_origin,value_origin_zh,source_id_used,candidate_ids_used,review_decision_ids_used
Ablabesmyia_sp.,feeding_group__parasite,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,galizzi_2012_chironomidae_diet,CAND_ABLABESMYIA_SP_FULL_001,RGD-0001
Ablabesmyia_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,dispersal_mode__aquatic_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,dispersal_mode__terrestrial_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Ablabesmyia_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Ablabesmyia_sp.,sexual_maturity_duration__short,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,sexual_maturity_duration__long,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,life_span_bin__le_1yr,3,,reviewed_trait_gap_completion,本轮审定缺值检索补值,wonglersak_2021_chironomid_body_size_life_history,CAND_ABLABESMYIA_SP_FULL_002,RGD-0002
Ablabesmyia_sp.,life_span_bin__gt_1yr,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,wonglersak_2021_chironomid_body_size_life_history,CAND_ABLABESMYIA_SP_FULL_003,RGD-0003
Ablabesmyia_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,wonglersak_2021_chironomid_body_size_life_history,CAND_ABLABESMYIA_SP_FULL_004,RGD-0004
Ablabesmyia_sp.,voltinism__univoltine_1_generation_per_year,3,,reviewed_trait_gap_completion,本轮审定缺值检索补值,wonglersak_2021_chironomid_body_size_life_history,CAND_ABLABESMYIA_SP_FULL_005,RGD-0005
Ablabesmyia_sp.,voltinism__multivoltine_gt_1_generation_per_year,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,wonglersak_2021_chironomid_body_size_life_history,CAND_ABLABESMYIA_SP_FULL_006,RGD-0006
Ablabesmyia_sp.,fertilization_mode__internal,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,fertilization_mode__external,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,oviposition_mode__egg_mass,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ablabesmyia_sp.,oviposition_mode__soft_chorion,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Ictinogomphus_sp.,max_size_coarse__lt_10mm,,,missing,仍缺失,,,
Ictinogomphus_sp.,max_size_coarse__ge_approx_10mm,,,missing,仍缺失,,,
Ictinogomphus_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Ictinogomphus_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Ictinogomphus_sp.,armour_AR1_none,,,missing,仍缺失,,,
Ictinogomphus_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Ictinogomphus_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Ictinogomphus_sp.,locomotion__burrower_interstitial,,,missing,仍缺失,,,
Ictinogomphus_sp.,locomotion__crawler_climber_sprawler,,,missing,仍缺失,,,
Ictinogomphus_sp.,locomotion__clinger,,,missing,仍缺失,,,
Ictinogomphus_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,,,missing,仍缺失,,,
Ictinogomphus_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0033
Ictinogomphus_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0032
Ictinogomphus_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0036
Ictinogomphus_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0037
Ictinogomphus_sp.,feeding_group__predator_piercer,1,1,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0035
Ictinogomphus_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0034
Ictinogomphus_sp.,respiration__integument,,,missing,仍缺失,,,
Ictinogomphus_sp.,respiration__gill,,,missing,仍缺失,,,
Ictinogomphus_sp.,respiration__aerial_any,,,missing,仍缺失,,,
Ictinogomphus_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Ictinogomphus_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Ictinogomphus_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Ictinogomphus_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Ictinogomphus_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Ictinogomphus_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Ictinogomphus_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Ictinogomphus_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Ictinogomphus_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Ictinogomphus_sp.,voltinism__semivoltine_lt_1_generation_per_year,3,3,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0039
Ictinogomphus_sp.,voltinism__univoltine_1_generation_per_year,3,3,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0040
Ictinogomphus_sp.,voltinism__multivoltine_gt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0038
Ictinogomphus_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Ictinogomphus_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Ictinogomphus_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Ictinogomphus_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Ictinogomphus_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
Palaemon_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,shape_S1_streamlined,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,shape_S2_non_streamlined,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,armour_AR1_none,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,armour_AR2_weak,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,armour_AR3_strong,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,locomotion__crawler_climber_sprawler,,,missing,仍缺失,,,
Palaemon_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,feeding_group__collector_filterer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,feeding_group__shredder,,,missing,仍缺失,,,
Palaemon_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,respiration__gill,,,missing,仍缺失,,,
Palaemon_sp.,respiration__aerial_any,,,missing,仍缺失,,,
Palaemon_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Palaemon_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Palaemon_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Palaemon_sp.,aquatic_stage__egg_larva_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,aquatic_stage__fully_aquatic,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Palaemon_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Palaemon_sp.,life_span_bin__le_1yr,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,life_span_bin__gt_1yr,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,voltinism__univoltine_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,voltinism__multivoltine_gt_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Palaemon_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Palaemon_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Palaemon_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Palaemon_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Palaemon_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
Nodularia_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,shape_S1_streamlined,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,shape_S2_non_streamlined,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,armour_AR1_none,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,armour_AR2_weak,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,armour_AR3_strong,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,locomotion__burrower_interstitial,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,locomotion__clinger,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,feeding_group__collector_filterer,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,feeding_group__parasite,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,respiration__integument,,,missing,仍缺失,,,
Nodularia_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,dispersal_mode__aquatic_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Nodularia_sp.,dispersal_mode__terrestrial_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Nodularia_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Nodularia_sp.,aquatic_stage__egg_larva_aquatic,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,aquatic_stage__fully_aquatic,1,1,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,sexual_maturity_duration__short,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Nodularia_sp.,sexual_maturity_duration__long,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Nodularia_sp.,life_span_bin__le_1yr,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,life_span_bin__gt_1yr,3,3,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,voltinism__univoltine_1_generation_per_year,2,2,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,voltinism__multivoltine_gt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,korean_stream_macroinvertebrate_v1_2,,
Nodularia_sp.,fertilization_mode__internal,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Nodularia_sp.,fertilization_mode__external,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Nodularia_sp.,oviposition_mode__egg_mass,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Nodularia_sp.,oviposition_mode__ovoviviparity,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Nodularia_sp.,oviposition_mode__soft_chorion,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Cuneopsis_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,liu_2022_china_unionida_review,,FRD-0031
Cuneopsis_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,liu_2022_china_unionida_review,,FRD-0030
Cuneopsis_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Cuneopsis_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Cuneopsis_sp.,armour_AR1_none,,,missing,仍缺失,,,
Cuneopsis_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Cuneopsis_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Cuneopsis_sp.,locomotion__burrower_interstitial,,,missing,仍缺失,,,
Cuneopsis_sp.,locomotion__crawler_climber_sprawler,,,missing,仍缺失,,,
Cuneopsis_sp.,locomotion__clinger,,,missing,仍缺失,,,
Cuneopsis_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,,,missing,仍缺失,,,
Cuneopsis_sp.,feeding_group__collector_gatherer,,,missing,仍缺失,,,
Cuneopsis_sp.,feeding_group__collector_filterer,,,missing,仍缺失,,,
Cuneopsis_sp.,feeding_group__scraper_grazer,,,missing,仍缺失,,,
Cuneopsis_sp.,feeding_group__shredder,,,missing,仍缺失,,,
Cuneopsis_sp.,feeding_group__predator_piercer,,,missing,仍缺失,,,
Cuneopsis_sp.,feeding_group__parasite,,,missing,仍缺失,,,
Cuneopsis_sp.,respiration__integument,,,missing,仍缺失,,,
Cuneopsis_sp.,respiration__gill,,,missing,仍缺失,,,
Cuneopsis_sp.,respiration__aerial_any,,,missing,仍缺失,,,
Cuneopsis_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Cuneopsis_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Cuneopsis_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Cuneopsis_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Cuneopsis_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Cuneopsis_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Cuneopsis_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Cuneopsis_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Cuneopsis_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Cuneopsis_sp.,voltinism__semivoltine_lt_1_generation_per_year,,,missing,仍缺失,,,
Cuneopsis_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Cuneopsis_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Cuneopsis_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Cuneopsis_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Cuneopsis_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Cuneopsis_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Cuneopsis_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
Micropsectra_sp.,max_size_coarse__lt_10mm,,,missing,仍缺失,,,
Micropsectra_sp.,max_size_coarse__ge_approx_10mm,,,missing,仍缺失,,,
Micropsectra_sp.,shape_S1_streamlined,,,missing,仍缺失,,,
Micropsectra_sp.,shape_S2_non_streamlined,,,missing,仍缺失,,,
Micropsectra_sp.,armour_AR1_none,,,missing,仍缺失,,,
Micropsectra_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Micropsectra_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Micropsectra_sp.,locomotion__burrower_interstitial,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0047
Micropsectra_sp.,locomotion__crawler_climber_sprawler,1,1,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0049
Micropsectra_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0048
Micropsectra_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0050
Micropsectra_sp.,feeding_group__collector_gatherer,1,1,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0042
Micropsectra_sp.,feeding_group__collector_filterer,1,1,previous_merge_run,上一轮合并矩阵已有值,eol_traitbank_4pages,,FRD-0041
Micropsectra_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0045
Micropsectra_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0046
Micropsectra_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0044
Micropsectra_sp.,feeding_group__parasite,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0043
Micropsectra_sp.,respiration__integument,,,missing,仍缺失,,,
Micropsectra_sp.,respiration__gill,,,missing,仍缺失,,,
Micropsectra_sp.,respiration__aerial_any,,,missing,仍缺失,,,
Micropsectra_sp.,dispersal_mode__aquatic_passive,,,missing,仍缺失,,,
Micropsectra_sp.,dispersal_mode__terrestrial_passive,,,missing,仍缺失,,,
Micropsectra_sp.,dispersal_mode__terrestrial_active,,,missing,仍缺失,,,
Micropsectra_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Micropsectra_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Micropsectra_sp.,sexual_maturity_duration__short,,,missing,仍缺失,,,
Micropsectra_sp.,sexual_maturity_duration__long,,,missing,仍缺失,,,
Micropsectra_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Micropsectra_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Micropsectra_sp.,voltinism__semivoltine_lt_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0052
Micropsectra_sp.,voltinism__univoltine_1_generation_per_year,0,0,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0053
Micropsectra_sp.,voltinism__multivoltine_gt_1_generation_per_year,3,3,previous_merge_run,上一轮合并矩阵已有值,epa_nc_traitstable,,FRD-0051
Micropsectra_sp.,fertilization_mode__internal,,,missing,仍缺失,,,
Micropsectra_sp.,fertilization_mode__external,,,missing,仍缺失,,,
Micropsectra_sp.,oviposition_mode__egg_mass,,,missing,仍缺失,,,
Micropsectra_sp.,oviposition_mode__ovoviviparity,,,missing,仍缺失,,,
Micropsectra_sp.,oviposition_mode__soft_chorion,,,missing,仍缺失,,,
Acuticosta_sp.,max_size_coarse__lt_10mm,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,max_size_coarse__ge_approx_10mm,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,shape_S1_streamlined,0,,reviewed_trait_gap_completion,本轮审定缺值检索补值,microshells_acuticosta_squammosus_20260512,CAND_ACUTICOSTA_SP_FULL_001,RGD-0007
Acuticosta_sp.,shape_S2_non_streamlined,2,,reviewed_trait_gap_completion,本轮审定缺值检索补值,microshells_acuticosta_squammosus_20260512,CAND_ACUTICOSTA_SP_FULL_002,RGD-0008
Acuticosta_sp.,armour_AR1_none,,,missing,仍缺失,,,
Acuticosta_sp.,armour_AR2_weak,,,missing,仍缺失,,,
Acuticosta_sp.,armour_AR3_strong,,,missing,仍缺失,,,
Acuticosta_sp.,locomotion__burrower_interstitial,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,locomotion__crawler_climber_sprawler,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,locomotion__clinger,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,locomotion__mobile_swimmer_planktonic_skater_flier,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,feeding_group__collector_gatherer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,feeding_group__collector_filterer,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,feeding_group__scraper_grazer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,feeding_group__shredder,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,feeding_group__predator_piercer,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,feeding_group__parasite,,,missing,仍缺失,,,
Acuticosta_sp.,respiration__integument,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,respiration__gill,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,respiration__aerial_any,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,dispersal_mode__aquatic_passive,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,dispersal_mode__terrestrial_passive,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,dispersal_mode__terrestrial_active,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,aquatic_stage__egg_larva_aquatic,,,missing,仍缺失,,,
Acuticosta_sp.,aquatic_stage__fully_aquatic,,,missing,仍缺失,,,
Acuticosta_sp.,sexual_maturity_duration__short,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,sexual_maturity_duration__long,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,life_span_bin__le_1yr,,,missing,仍缺失,,,
Acuticosta_sp.,life_span_bin__gt_1yr,,,missing,仍缺失,,,
Acuticosta_sp.,voltinism__semivoltine_lt_1_generation_per_year,,,missing,仍缺失,,,
Acuticosta_sp.,voltinism__univoltine_1_generation_per_year,,,missing,仍缺失,,,
Acuticosta_sp.,voltinism__multivoltine_gt_1_generation_per_year,,,missing,仍缺失,,,
Acuticosta_sp.,fertilization_mode__internal,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,fertilization_mode__external,1,1,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
Acuticosta_sp.,oviposition_mode__egg_mass,0,0,previous_merge_run,上一轮合并矩阵已有值,dryad_qrfj6q5nh_v20240304,,
